#time_sec,time_ms,run,ls,nb,plt_bkg_A1,plt_bkg_A2,plt_bkg_B1,plt_bkg_B2
1465662698,873,274959,352,64,5.28639538061e-16,4.24547991655e-16,3.39045886798e-16,3.91982912106e-16
1465662700,330,274959,353,4,7.59916135761e-16,4.57218181492e-16,4.57693873448e-16,3.31693475201e-16
1465662701,787,274959,353,8,6.27769814245e-16,5.87868586479e-16,4.06845939597e-16,3.92005209238e-16
1465662703,244,274959,353,12,3.30398199502e-16,5.2256673759e-16,2.37331867161e-16,3.76939464443e-16
1465662704,701,274959,353,16,3.63442993679e-16,6.20573450961e-16,3.8990191461e-16,4.07110140084e-16
1465662706,158,274959,353,20,5.94717350825e-16,3.91915698682e-16,3.39038004858e-16,3.92039905839e-16
1465662707,615,274959,353,24,7.26913422995e-16,5.55228245958e-16,4.74673273873e-16,3.31706967434e-16
1465662709,72,274959,353,28,4.29510429556e-16,5.22567053663e-16,2.71223867787e-16,3.76945493683e-16
1465662710,529,274959,353,32,6.60808672628e-16,4.2455714979e-16,3.89899573547e-16,4.37243466409e-16
1465662711,985,274959,353,36,4.95603906043e-16,4.57234061696e-16,4.74673430907e-16,4.6740718004e-16
1465662713,442,274959,353,40,5.94719466125e-16,5.87870071252e-16,2.71252317947e-16,4.07089560962e-16
1465662714,899,274959,353,44,5.61684651308e-16,4.24570520181e-16,4.91627109557e-16,4.97564072263e-16
1465662716,356,274959,353,48,3.96475204431e-16,6.20516678332e-16,2.20385053445e-16,4.37243926816e-16
1465662717,813,274959,353,52,6.93901094185e-16,7.18497316639e-16,3.39054374656e-16,4.97563888958e-16
1465662719,270,274959,353,56,6.27743442069e-16,8.16498539399e-16,2.71238002157e-16,3.9202058623e-16
1465662720,727,274959,353,60,5.61682600281e-16,9.14443065054e-16,4.57729319544e-16,3.76938075006e-16
1465662722,184,274959,353,64,4.62560713928e-16,5.55216066075e-16,3.39060727954e-16,3.46788390305e-16
1465662723,641,274959,354,4,6.27757185895e-16,3.26573813639e-16,3.72956869883e-16,3.92012116104e-16
1465662725,98,274959,354,8,4.95591900122e-16,3.59226342012e-16,2.71244469636e-16,5.2769569232e-16
1465662726,555,274959,354,12,7.26877810169e-16,6.85839792771e-16,3.56032421693e-16,5.12614328418e-16
1465662728,12,274959,354,16,4.2953419106e-16,6.20528368906e-16,4.40783480841e-16,3.76918018026e-16
1465662729,469,274959,354,20,6.93874097142e-16,8.49096628696e-16,4.06881199722e-16,4.82461396376e-16
1465662730,926,274959,354,24,4.29526858178e-16,4.24532782e-16,4.57735372551e-16,4.82476075088e-16
1465662732,383,274959,354,28,4.29505436534e-16,7.18468186939e-16,2.88195705699e-16,3.01549975716e-16
1465662733,840,274959,354,32,3.9647440764e-16,4.89871427284e-16,3.22113273913e-16,4.37251293375e-16
1465662735,297,274959,354,36,6.60787899226e-16,2.61275403676e-16,4.40794604834e-16,3.61883828187e-16
1465662736,754,274959,354,40,5.61676551049e-16,2.28602417958e-16,2.54295378723e-16,4.37254063823e-16
1465662738,211,274959,354,44,6.27780143906e-16,5.22520238158e-16,4.57773754347e-16,3.31700517958e-16
1465662739,668,274959,354,48,3.63431452992e-16,9.47160495977e-16,3.22124186043e-16,5.42822453911e-16
1465662741,125,274959,354,52,5.61675531327e-16,5.87841648139e-16,3.56047657679e-16,4.07098505451e-16
1465662742,582,274959,354,56,6.93856209816e-16,4.24568861615e-16,3.2212028414e-16,4.5236583144e-16
1465662744,39,274959,354,60,6.93855180243e-16,1.95956205465e-16,5.08624272042e-16,4.22211022708e-16
1465662745,496,274959,354,64,4.62553981649e-16,7.18514063103e-16,4.2384389869e-16,5.27769302394e-16
1465662746,953,274959,355,4,6.93849812522e-16,6.53174689882e-16,3.89939299979e-16,5.12681846524e-16
1465662748,410,274959,355,8,3.3039384893e-16,5.55192077386e-16,4.23846730545e-16,3.92039475824e-16
1465662749,867,274959,355,12,3.96479440708e-16,4.89892199945e-16,2.88224921517e-16,4.22216761257e-16
1465662751,324,274959,355,16,5.28637115102e-16,1.01246011643e-15,3.89949467114e-16,4.22210004696e-16
1465662752,781,274959,355,20,5.61677993741e-16,5.55209220403e-16,3.72993608218e-16,4.67449649975e-16
1465662754,238,274959,355,24,5.28641645122e-16,5.55199255773e-16,2.3735238096e-16,5.42842366188e-16
1465662755,694,274959,355,28,5.2865934084e-16,6.53149729269e-16,3.56041166756e-16,5.72992146217e-16
1465662757,151,274959,355,32,6.60800750907e-16,5.22537234025e-16,3.2213266436e-16,5.12658622799e-16
1465662758,608,274959,355,36,5.94712585144e-16,3.91885451371e-16,2.54327993738e-16,3.76957689908e-16
1465662760,65,274959,355,40,2.97374601169e-16,5.55222334316e-16,3.39102695533e-16,5.27761617459e-16
1465662761,522,274959,355,44,4.95615390511e-16,4.57225296507e-16,2.20413285784e-16,3.31737191815e-16
1465662762,979,274959,355,48,6.27785256351e-16,4.57220636116e-16,4.74756758218e-16,3.31735566675e-16
1465662764,436,274959,355,52,6.60821667389e-16,7.51169462372e-16,3.22179615167e-16,4.22206922889e-16
1465662765,893,274959,355,56,4.29507626093e-16,5.87873507028e-16,4.06915256784e-16,3.92051937955e-16
1465662767,350,274959,355,60,2.97349892221e-16,9.14427737201e-16,1.86500753896e-16,4.5236949027e-16
1465662768,807,274959,355,64,4.95618046042e-16,5.22542286468e-16,2.03457649629e-16,4.52351568426e-16
1465662770,264,274959,356,4,3.9648693782e-16,4.57214962673e-16,4.06921952425e-16,5.12682910758e-16
1465662771,721,274959,356,8,5.94743163578e-16,7.83821856737e-16,2.54331863495e-16,6.33359809661e-16
1465662773,178,274959,356,12,1.32161395415e-16,5.5519994406e-16,3.05206634844e-16,4.67443774408e-16
1465662774,635,274959,356,16,4.95606204999e-16,4.57194911399e-16,4.23895188237e-16,5.42847095163e-16
1465662776,92,274959,356,20,6.60814722406e-16,6.20533721365e-16,3.05206189058e-16,4.52381491822e-16
1465662777,549,274959,356,24,4.62566312506e-16,3.59240897283e-16,3.56070401835e-16,3.16658592105e-16
1465662779,6,274959,356,28,4.29527899728e-16,5.2253440108e-16,4.57809938048e-16,4.22222130574e-16
1465662780,463,274959,356,32,4.62576576909e-16,6.20524057858e-16,4.06943549522e-16,3.76988122542e-16
1465662781,920,274959,356,36,6.27768043314e-16,5.22534681799e-16,4.4086883608e-16,5.57939045437e-16
1465662783,377,274959,356,40,5.28632231777e-16,6.53136380225e-16,3.89971662217e-16,6.18255202863e-16
1465662784,834,274959,356,44,4.95618710402e-16,6.20539557667e-16,3.56077468133e-16,4.22223350684e-16
1465662786,291,274959,356,48,4.95619273811e-16,6.85829472302e-16,3.05206899673e-16,4.37303386502e-16
1465662787,748,274959,356,52,3.96469453146e-16,3.91895166587e-16,3.56070776973e-16,3.76987616484e-16
1465662789,205,274959,356,56,6.60812035139e-16,5.55187156347e-16,3.89995247007e-16,3.6191141403e-16
1465662790,662,274959,356,60,4.95620086271e-16,6.85855966552e-16,4.06975694817e-16,5.27802542301e-16
1465662792,119,274959,356,64,5.61703039194e-16,5.22533253728e-16,2.54344889016e-16,4.37318057547e-16
1465662793,576,274959,357,4,5.28638154948e-16,6.85861191841e-16,3.73045406935e-16,4.67491846757e-16
1465662795,33,274959,357,8,6.93871780516e-16,5.55205453512e-16,4.06957764505e-16,5.27822904372e-16
1465662796,490,274959,357,12,4.62574495044e-16,6.2053465343e-16,4.74800144492e-16,4.37321542317e-16
1465662797,947,274959,357,16,4.95616631765e-16,7.185381828e-16,4.23922456456e-16,4.07176910682e-16
1465662799,403,274959,357,20,6.2777827333e-16,6.53183082562e-16,4.74789722032e-16,4.97660871142e-16
1465662800,860,274959,357,24,7.26929789039e-16,6.53187155874e-16,3.39145285789e-16,4.67520755517e-16
1465662802,317,274959,357,28,3.96505830216e-16,7.83860657348e-16,5.08720547479e-16,4.37337658162e-16
1465662803,774,274959,357,32,4.29549100146e-16,5.22551139848e-16,2.37400615151e-16,4.97666302697e-16
1465662805,231,274959,357,36,4.29544447031e-16,7.51158701783e-16,3.22203212589e-16,4.82583897201e-16
1465662806,688,274959,357,40,5.61709664345e-16,2.93922860864e-16,2.20437102389e-16,3.31776328788e-16
1465662808,145,274959,357,44,4.62566423776e-16,6.53164712698e-16,3.39145120105e-16,4.97648160594e-16
1465662809,602,274959,357,48,6.93861085055e-16,6.20505909191e-16,3.73058340566e-16,4.97651673283e-16
1465662811,59,274959,357,52,6.60791247332e-16,1.01239320874e-15,3.89719160728e-16,4.82250982453e-16
1465662812,516,274959,357,56,2.97360499335e-16,7.51170596952e-16,4.23607063709e-16,4.37044323531e-16
1465662813,973,274959,357,60,3.30413820975e-16,7.1847027769e-16,3.22209762587e-16,5.27800462014e-16
1465662815,430,274959,357,64,2.64332049921e-16,8.16457821537e-16,2.20449673772e-16,5.42875961411e-16
1465662816,887,274959,358,4,4.62585996076e-16,4.89857036414e-16,3.22205255182e-16,5.27817298704e-16
1465662818,344,274959,358,8,3.63449883958e-16,4.89856658832e-16,2.88287641166e-16,4.07159322221e-16
1465662819,801,274959,358,12,5.28686915448e-16,5.55179354352e-16,4.23970436091e-16,5.12741393102e-16
1465662821,258,274959,358,16,3.96493561161e-16,4.57222390935e-16,3.05232085224e-16,4.67497619221e-16
1465662822,715,274959,358,20,6.60847369274e-16,4.57216167962e-16,4.23951411599e-16,2.86532486024e-16
1465662824,172,274959,358,24,8.92104187314e-16,7.18464767401e-16,3.56107716517e-16,4.52414936431e-16
1465662825,629,274959,358,28,4.62579527846e-16,5.22526534245e-16,3.39172094321e-16,3.6193733585e-16
1465662827,86,274959,358,32,3.96488147356e-16,4.89877694323e-16,4.57864329502e-16,4.97683623967e-16
1465662828,543,274959,358,36,5.28680236506e-16,4.57225519884e-16,3.2221239003e-16,3.61931865515e-16
1465662830,0,274959,358,40,5.61678878614e-16,6.85810811105e-16,4.74829953571e-16,5.73095057757e-16
1465662831,457,274959,358,44,5.6170308665e-16,5.22546450692e-16,3.73106423417e-16,3.92113793968e-16
1465662832,914,274959,358,48,5.28645733437e-16,5.2252401358e-16,4.06995198288e-16,5.42940535515e-16
1465662834,371,274959,358,52,4.6256088262e-16,5.8784345248e-16,1.86534732841e-16,3.92113191964e-16
1465662835,828,274959,358,56,4.29535677596e-16,8.49153045082e-16,4.23981352076e-16,5.27878308449e-16
1465662837,285,274959,358,60,4.95618609462e-16,6.85865967527e-16,3.39167579408e-16,4.97708885528e-16
1465662838,742,274959,358,64,6.2779741047e-16,4.57211493578e-16,5.42690307143e-16,5.58034986878e-16
1465662840,199,274959,359,4,2.97360924577e-16,4.57242271099e-16,2.5437840186e-16,3.92129418652e-16
1465662841,656,274959,359,8,4.95618913284e-16,5.87858701978e-16,3.05255878975e-16,4.97702512807e-16
1465662843,113,274959,359,12,7.26895451752e-16,4.8988662819e-16,3.39180055976e-16,4.52463573692e-16
1465662844,569,274959,359,16,9.91257741562e-16,6.53187587158e-16,2.88304459983e-16,3.77054615016e-16
1465662846,26,274959,359,20,3.30427296309e-16,5.22560437714e-16,3.39182457846e-16,6.0330919266e-16
1465662847,483,274959,359,24,2.97370041337e-16,6.8590594829e-16,4.23972894961e-16,5.12821286066e-16
1465662848,940,274959,359,28,4.29545043685e-16,7.18529349205e-16,2.37425492574e-16,6.48552550126e-16
1465662850,397,274959,359,32,6.93893843275e-16,7.18515993027e-16,3.39195917318e-16,5.73149831081e-16
1465662851,854,274959,359,36,3.63450981048e-16,5.55243059615e-16,3.90072524228e-16,4.07233887123e-16
1465662853,311,274959,359,40,5.28654526915e-16,6.20534010304e-16,2.71352294064e-16,5.27911395465e-16
1465662854,768,274959,359,44,6.6082820693e-16,4.24581400486e-16,3.73103764484e-16,6.33493211362e-16
1465662856,225,274959,359,48,4.29533202584e-16,5.5520074406e-16,3.73112865393e-16,2.86571506475e-16
1465662857,682,274959,359,52,2.31287182668e-16,8.16503806166e-16,4.23994509002e-16,5.73165209293e-16
1465662859,139,274959,359,56,4.9560282541e-16,7.83865883358e-16,3.73103100608e-16,5.2789473101e-16
1465662860,596,274959,359,60,5.61722799051e-16,5.87887465033e-16,3.22230703384e-16,4.07222092571e-16
1465662862,53,274959,359,64,3.63450759655e-16,3.59239545761e-16,2.88315640605e-16,3.31816840957e-16
1465662863,510,274959,360,4,6.60846526743e-16,5.87820796242e-16,3.22240833519e-16,5.42952840019e-16
1465662864,967,274959,360,8,1.98254093113e-16,6.53208181761e-16,3.9008776112e-16,5.42987045885e-16
1465662866,424,274959,360,12,5.6170930533e-16,3.2657597343e-16,5.25762303155e-16,3.92145627713e-16
1465662867,881,274959,360,16,5.61736284038e-16,2.93919788233e-16,4.40975204076e-16,5.27882193808e-16
1465662869,338,274959,360,20,6.93899831918e-16,5.8785044721e-16,4.07054359648e-16,3.46902919802e-16
1465662870,795,274959,360,24,5.61722902812e-16,5.55157003149e-16,4.409835783e-16,3.77044645421e-16
1465662872,252,274959,360,28,3.30415304233e-16,4.89859509613e-16,2.88335273743e-16,3.01652144594e-16
1465662873,709,274959,360,32,3.63483177597e-16,8.49100838083e-16,2.88333862392e-16,4.8263176441e-16
1465662875,166,274959,360,36,5.94770712878e-16,4.57199705289e-16,1.69608410644e-16,3.61983401613e-16
1465662876,623,274959,360,40,3.63455203731e-16,4.89859756719e-16,3.39211672437e-16,5.88218643741e-16
1465662878,80,274959,360,44,8.26070506754e-16,4.57206938744e-16,3.73137583577e-16,4.67561586657e-16
1465662879,537,274959,360,48,4.95625068643e-16,5.55243721471e-16,4.24022780937e-16,2.56418656777e-16
1465662880,994,274959,360,52,3.96500157312e-16,4.24554101919e-16,4.24038442554e-16,3.31833154149e-16
1465662882,451,274959,360,56,4.62583830955e-16,3.59240924996e-16,5.08855740064e-16,4.22332046919e-16
1465662883,908,274959,360,60,4.95637377897e-16,4.24576565967e-16,2.20497863616e-16,5.73192633082e-16
1465662885,365,274959,360,64,5.28677467338e-16,6.5318921283e-16,2.37454578537e-16,3.31841376802e-16
1465662886,822,274959,361,4,6.60844737023e-16,5.55211484237e-16,3.90113190594e-16,3.16755407114e-16
1465662888,279,274959,361,8,3.96532300335e-16,4.24557545251e-16,2.20493185893e-16,3.62005909281e-16
1465662889,735,274959,361,12,5.28688482485e-16,7.51150438619e-16,2.71384170944e-16,6.18420508101e-16
1465662891,192,274959,361,16,7.59963979462e-16,6.20525244962e-16,4.24044807297e-16,3.61998958459e-16
1465662892,649,274959,361,20,2.64346962414e-16,6.85860466503e-16,3.56207992143e-16,4.37430356023e-16
1465662894,106,274959,361,24,4.29549241873e-16,6.20507674419e-16,3.901260549e-16,4.82671472616e-16
1465662895,563,274959,361,28,3.63459767877e-16,5.87863084519e-16,4.57968550011e-16,4.5252565162e-16
1465662897,20,274959,361,32,2.97373194607e-16,5.55252569208e-16,2.71391778358e-16,3.7712446237e-16
1465662898,477,274959,361,36,5.94762528652e-16,4.5726306797e-16,3.73166284345e-16,3.92212977668e-16
1465662899,934,274959,361,40,4.29550136855e-16,3.59275628704e-16,3.5620910984e-16,4.82721233023e-16
1465662901,391,274959,361,44,5.94753958206e-16,3.91935566903e-16,3.90114428338e-16,4.52549179246e-16
1465662902,849,274959,361,48,4.95640106119e-16,5.22573719835e-16,3.73161970092e-16,3.16786779186e-16
1465662904,305,274959,361,52,5.61717370638e-16,5.2257654176e-16,3.56197143192e-16,2.71530993664e-16
1465662905,762,274959,361,56,3.63459719078e-16,9.14548445657e-16,3.56221139215e-16,4.67644872501e-16
1465662907,219,274959,361,60,6.93864373383e-16,4.89894206452e-16,3.731648796e-16,3.62041343808e-16
1465662908,676,274959,361,64,3.96495292938e-16,6.20553981612e-16,3.05320171389e-16,3.46955089342e-16
1465662910,133,274959,362,4,4.29529334586e-16,5.87876650767e-16,3.05318913778e-16,6.48656668134e-16
1465662911,590,274959,362,8,3.63448678295e-16,5.87866099685e-16,3.05323077677e-16,2.86609218875e-16
1465662913,47,274959,362,12,3.63460626699e-16,4.57236222986e-16,3.05323049094e-16,3.62032963732e-16
1465662914,504,274959,362,16,5.61717606712e-16,5.55196861396e-16,3.56225951488e-16,3.7711528265e-16
1465662915,961,274959,362,20,4.62598288578e-16,4.89886193405e-16,2.7141375058e-16,3.1678120186e-16
1465662917,418,274959,362,24,6.6083926357e-16,4.57220993586e-16,4.07131990545e-16,2.26273558566e-16
1465662918,875,274959,362,28,7.59974690352e-16,5.87875602561e-16,4.41028650896e-16,4.8273939261e-16
1465662920,332,274959,362,32,3.9651977382e-16,4.24560448909e-16,3.73186364068e-16,4.67649277754e-16
1465662921,789,274959,362,36,4.62620497272e-16,5.55215758526e-16,3.90150543157e-16,3.77132194829e-16
1465662923,246,274959,362,40,7.26947268252e-16,6.20577474306e-16,4.91937240301e-16,5.73233243975e-16
1465662924,703,274959,362,44,3.9649692669e-16,5.55197227351e-16,3.39258595594e-16,4.67619617655e-16
1465662926,160,274959,362,48,5.61720118889e-16,5.2253522602e-16,4.74978557807e-16,3.9221651316e-16
1465662927,617,274959,362,52,2.64344334657e-16,4.57225941241e-16,3.22303455196e-16,4.37469216155e-16
1465662929,74,274959,362,56,4.95635616373e-16,4.89874241957e-16,3.73199266895e-16,3.46958085717e-16
1465662930,531,274959,362,60,2.64334716115e-16,6.53188076698e-16,3.39276242028e-16,4.374791976e-16
1465662931,988,274959,362,64,2.64340960192e-16,6.53185616121e-16,2.54459846597e-16,2.71536807852e-16
1465662933,445,274959,363,4,8.26071936219e-16,7.83871849288e-16,4.91962468856e-16,4.97822285678e-16
1465662934,902,274959,363,8,5.61759799632e-16,1.95950646635e-16,3.22316381025e-16,3.46964105381e-16
1465662936,358,274959,363,12,5.6173272937e-16,9.14456852737e-16,3.73204947275e-16,4.2239635767e-16
1465662937,815,274959,363,16,4.62588632354e-16,6.53187009869e-16,3.39290294115e-16,3.92231606137e-16
1465662939,272,274959,363,20,5.94772832438e-16,4.89891333577e-16,2.7142322344e-16,3.31891649728e-16
1465662940,729,274959,363,24,5.61724038326e-16,7.18484450844e-16,2.3750079446e-16,4.37496730761e-16
1465662942,186,274959,363,28,6.27805653529e-16,7.18500138469e-16,3.56246452732e-16,3.92223941098e-16
1465662943,643,274959,363,32,4.62609684548e-16,6.5318564618e-16,4.58045451106e-16,3.46970508255e-16
1465662945,100,274959,363,36,4.95649808922e-16,5.87836404373e-16,3.39292518403e-16,4.37479011312e-16
1465662946,557,274959,363,40,4.295399455e-16,8.4916468233e-16,3.90185183865e-16,4.52597414252e-16
1465662948,14,274959,363,44,4.29557614965e-16,6.53214348147e-16,3.73212496906e-16,4.07319295108e-16
1465662949,471,274959,363,48,6.93882760852e-16,2.93940073841e-16,5.76799522439e-16,4.37509243812e-16
1465662950,928,274959,363,52,3.96497932142e-16,5.22555457034e-16,6.27676402405e-16,3.92250040419e-16
1465662952,385,274959,363,56,5.2869147762e-16,4.24591732951e-16,3.39305551991e-16,3.62078175079e-16
1465662953,842,274959,363,60,6.27814038177e-16,5.22540698442e-16,4.24119055426e-16,6.03483087646e-16
1465662955,299,274959,363,64,7.93020958731e-16,5.22540780313e-16,4.58060153665e-16,4.52580938227e-16
1465662956,756,274959,364,4,5.28664410878e-16,4.57227588479e-16,3.22328239621e-16,4.07322882569e-16
1465662958,213,274959,364,8,2.64339603391e-16,6.85836619189e-16,3.05370138755e-16,4.67658763057e-16
1465662959,670,274959,364,12,3.63474291073e-16,5.87887874741e-16,5.25925318096e-16,4.97848297127e-16
1465662961,127,274959,364,16,8.26080026741e-16,5.22535293246e-16,5.25918016995e-16,4.67659666682e-16
1465662962,584,274959,364,20,2.97375428357e-16,5.87886593493e-16,3.9019873619e-16,5.43119852727e-16
1465662964,41,274959,364,24,7.26958290874e-16,3.59231317806e-16,2.3751523977e-16,2.71549682874e-16
1465662965,498,274959,364,28,6.93899692723e-16,4.57203495389e-16,3.90200944591e-16,4.67669921736e-16
1465662966,955,274959,364,32,5.94788156085e-16,6.53181476553e-16,4.24162519917e-16,4.22410287635e-16
1465662968,412,274959,364,36,3.96508903996e-16,5.22581646436e-16,2.88412205281e-16,3.31913472903e-16
1465662969,869,274959,364,40,7.59980421935e-16,4.57227221757e-16,3.56285985352e-16,3.31903413587e-16
1465662971,326,274959,364,44,3.63472521161e-16,6.85848815639e-16,1.69654279156e-16,3.62081831159e-16
1465662972,783,274959,364,48,2.64335797115e-16,5.55209838051e-16,2.54482937637e-16,4.97878858005e-16
1465662974,240,274959,364,52,7.93031320873e-16,5.87892136933e-16,4.75040503952e-16,3.77186467674e-16
1465662975,697,274959,364,56,4.62600372524e-16,6.20549061435e-16,3.22350706328e-16,3.47007750555e-16
